Date,Hour,PJM-E,PJM-W
08/24/02,100,31649,5454
08/24/02,200,29867,5205
08/24/02,300,28779,4989
08/24/02,400,27946,4911
08/24/02,500,27554,4818
08/24/02,600,27793,4833
08/24/02,700,28509,4923
08/24/02,800,29593,5122
08/24/02,900,31571,5447
08/24/02,1000,33420,5881
08/24/02,1100,35003,6187
08/24/02,1200,35861,6414
08/24/02,1300,36407,6608
08/24/02,1400,36972,6711
08/24/02,1500,37311,6749
08/24/02,1600,37556,6768
08/24/02,1700,38077,6780
08/24/02,1800,38322,6695
08/24/02,1900,37939,6568
08/24/02,2000,37442,6340
08/24/02,2100,37455,6343
08/24/02,2200,36386,6154
08/24/02,2300,34386,5831
08/24/02,2400,31875,5371
08/23/02,100,35008,5833
08/23/02,200,33036,5554
08/23/02,300,31846,5375
08/23/02,400,31145,5253
08/23/02,500,31120,5262
08/23/02,600,32401,5397
08/23/02,700,34844,5786
08/23/02,800,37445,6094
08/23/02,900,40166,6402
08/23/02,1000,42217,6604
08/23/02,1100,43802,6853
08/23/02,1200,44690,7006
08/23/02,1300,44951,7141
08/23/02,1400,44882,7318
08/23/02,1500,44620,7426
08/23/02,1600,44502,7526
08/23/02,1700,44155,7642
08/23/02,1800,43577,7608
08/23/02,1900,42173,7446
08/23/02,2000,41090,7197
08/23/02,2100,41242,7181
08/23/02,2200,39794,6970
08/23/02,2300,37296,6451
08/23/02,2400,34397,5904
08/22/02,100,31416,5417
08/22/02,200,29522,5150
08/22/02,300,28312,4926
08/22/02,400,27559,4846
08/22/02,500,27610,4831
08/22/02,600,28912,5032
08/22/02,700,31194,5340
08/22/02,800,33856,5628
08/22/02,900,36408,5944
08/22/02,1000,38497,6255
08/22/02,1100,40508,6701
08/22/02,1200,42258,7102
08/22/02,1300,43988,7391
08/22/02,1400,45740,7709
08/22/02,1500,47213,7834
08/22/02,1600,48285,7991
08/22/02,1700,48587,8002
08/22/02,1800,48302,7972
08/22/02,1900,47096,7827
08/22/02,2000,46092,7660
08/22/02,2100,46288,7700
08/22/02,2200,44692,7435
08/22/02,2300,41357,6828
08/22/02,2400,37799,6306
08/21/02,100,32719,5138
08/21/02,200,30678,4860
08/21/02,300,29439,4653
08/21/02,400,28640,4572
08/21/02,500,28532,4659
08/21/02,600,29660,4851
08/21/02,700,31727,5160
08/21/02,800,34395,5351
08/21/02,900,37010,5711
08/21/02,1000,39428,6021
08/21/02,1100,41497,6301
08/21/02,1200,43089,6544
08/21/02,1300,44104,6796
08/21/02,1400,45160,7074
08/21/02,1500,45912,7217
08/21/02,1600,46517,7331
08/21/02,1700,46914,7459
08/21/02,1800,46557,7515
08/21/02,1900,45014,7413
08/21/02,2000,42999,7172
08/21/02,2100,42865,7158
08/21/02,2200,41153,6942
08/21/02,2300,37881,6347
08/21/02,2400,34327,5872
08/20/02,100,37599,5546
08/20/02,200,35598,5335
08/20/02,300,34235,5146
08/20/02,400,33483,5045
08/20/02,500,33146,5072
08/20/02,600,34070,5260
08/20/02,700,35961,5637
08/20/02,800,38120,5821
08/20/02,900,40540,6116
08/20/02,1000,42557,6442
08/20/02,1100,44645,6670
08/20/02,1200,46192,6857
08/20/02,1300,47291,7008
08/20/02,1400,48052,7197
08/20/02,1500,48656,7293
08/20/02,1600,48951,7284
08/20/02,1700,49130,7345
08/20/02,1800,48639,7319
08/20/02,1900,47061,7138
08/20/02,2000,45007,6915
08/20/02,2100,44852,6895
08/20/02,2200,43030,6658
08/20/02,2300,39575,6131
08/20/02,2400,35858,5536
08/19/02,100,37642,5449
08/19/02,200,35599,5207
08/19/02,300,34220,5034
08/19/02,400,33321,4983
08/19/02,500,33103,5016
08/19/02,600,33951,5176
08/19/02,700,35884,5539
08/19/02,800,38510,5848
08/19/02,900,41646,6262
08/19/02,1000,44349,6604
08/19/02,1100,46859,6947
08/19/02,1200,48980,7226
08/19/02,1300,50712,7389
08/19/02,1400,52145,7513
08/19/02,1500,53094,7656
08/19/02,1600,53575,7693
08/19/02,1700,53739,7706
08/19/02,1800,53202,7641
08/19/02,1900,52253,7525
08/19/02,2000,50627,7320
08/19/02,2100,50412,7262
08/19/02,2200,48430,7060
08/19/02,2300,44605,6559
08/19/02,2400,40774,5985
08/18/02,100,36259,5228
08/18/02,200,34197,4982
08/18/02,300,32834,4847
08/18/02,400,31799,4721
08/18/02,500,31087,4636
08/18/02,600,30956,4683
08/18/02,700,30940,4735
08/18/02,800,31891,4883
08/18/02,900,34999,5296
08/18/02,1000,38741,5751
08/18/02,1100,42030,6110
08/18/02,1200,44752,6439
08/18/02,1300,46512,6719
08/18/02,1400,47642,6942
08/18/02,1500,48534,7017
08/18/02,1600,49203,7057
08/18/02,1700,49766,7072
08/18/02,1800,49733,7038
08/18/02,1900,48874,6942
08/18/02,2000,47588,6750
08/18/02,2100,47897,6726
08/18/02,2200,46662,6615
08/18/02,2300,43763,6206
08/18/02,2400,40528,5817
08/17/02,100,37627,5512
08/17/02,200,35191,5241
08/17/02,300,33643,5062
08/17/02,400,32441,4958
08/17/02,500,31726,4898
08/17/02,600,31799,4927
08/17/02,700,32043,5009
08/17/02,800,33780,5196
08/17/02,900,37406,5659
08/17/02,1000,41239,6142
08/17/02,1100,44484,6509
08/17/02,1200,46831,6733
08/17/02,1300,48213,6807
08/17/02,1400,48889,6883
08/17/02,1500,49005,6825
08/17/02,1600,48991,6859
08/17/02,1700,48801,6911
08/17/02,1800,47749,6886
08/17/02,1900,46379,6727
08/17/02,2000,45171,6538
08/17/02,2100,45295,6537
08/17/02,2200,44112,6473
08/17/02,2300,41701,6089
08/17/02,2400,38854,5650
08/16/02,100,38787,5774
08/16/02,200,36648,5503
08/16/02,300,35206,5356
08/16/02,400,34321,5252
08/16/02,500,34149,5226
08/16/02,600,35303,5412
08/16/02,700,37651,5752
08/16/02,800,40067,6059
08/16/02,900,42698,6369
08/16/02,1000,45320,6707
08/16/02,1100,47815,6877
08/16/02,1200,49645,7029
08/16/02,1300,51031,7270
08/16/02,1400,52225,7413
08/16/02,1500,52796,7497
08/16/02,1600,52831,7498
08/16/02,1700,52601,7487
08/16/02,1800,52136,7499
08/16/02,1900,50609,7390
08/16/02,2000,48897,7145
08/16/02,2100,48627,7065
08/16/02,2200,47218,6921
08/16/02,2300,43995,6516
08/16/02,2400,40578,5998
08/15/02,100,37786,5869
08/15/02,200,35516,5549
08/15/02,300,34065,5368
08/15/02,400,32988,5223
08/15/02,500,32791,5194
08/15/02,600,33944,5414
08/15/02,700,36090,5766
08/15/02,800,39229,5935
08/15/02,900,42499,6353
08/15/02,1000,45562,6788
08/15/02,1100,48437,7194
08/15/02,1200,50863,7539
08/15/02,1300,52476,7735
08/15/02,1400,53885,7902
08/15/02,1500,54660,7943
08/15/02,1600,54956,7921
08/15/02,1700,55008,7849
08/15/02,1800,54410,7796
08/15/02,1900,52966,7674
08/15/02,2000,51393,7425
08/15/02,2100,51112,7456
08/15/02,2200,49382,7289
08/15/02,2300,45857,6786
08/15/02,2400,42076,6163
08/14/02,100,38310,5786
08/14/02,200,36088,5512
08/14/02,300,34539,5347
08/14/02,400,33346,5173
08/14/02,500,32879,5183
08/14/02,600,33950,5353
08/14/02,700,35922,5712
08/14/02,800,38834,5957
08/14/02,900,41970,6367
08/14/02,1000,45103,6782
08/14/02,1100,48248,7191
08/14/02,1200,50872,7631
08/14/02,1300,52993,7841
08/14/02,1400,54615,8062
08/14/02,1500,55569,8158
08/14/02,1600,55934,8193
08/14/02,1700,55870,8210
08/14/02,1800,55266,8147
08/14/02,1900,53823,7983
08/14/02,2000,51884,7752
08/14/02,2100,51344,7667
08/14/02,2200,49452,7465
08/14/02,2300,45481,6925
08/14/02,2400,41191,6325
08/13/02,100,36866,5495
08/13/02,200,34485,5235
08/13/02,300,32910,5011
08/13/02,400,31870,4917
08/13/02,500,31683,4945
08/13/02,600,32727,5060
08/13/02,700,34790,5378
08/13/02,800,37675,5691
08/13/02,900,40927,6062
08/13/02,1000,43984,6440
08/13/02,1100,47196,6788
08/13/02,1200,49946,7107
08/13/02,1300,52133,7452
08/13/02,1400,53827,7717
08/13/02,1500,54822,7860
08/13/02,1600,55414,7926
08/13/02,1700,55542,8035
08/13/02,1800,55231,8069
08/13/02,1900,54133,7938
08/13/02,2000,52167,7707
08/13/02,2100,51695,7632
08/13/02,2200,49839,7374
08/13/02,2300,45916,6829
08/13/02,2400,41637,6219
08/12/02,100,32500,5365
08/12/02,200,30549,5135
08/12/02,300,29306,5010
08/12/02,400,28491,4923
08/12/02,500,28432,4884
08/12/02,600,29511,5022
08/12/02,700,31573,5369
08/12/02,800,34555,5735
08/12/02,900,37956,6108
08/12/02,1000,41133,6530
08/12/02,1100,44133,7006
08/12/02,1200,47056,7389
08/12/02,1300,49606,7630
08/12/02,1400,51564,7824
08/12/02,1500,52604,7938
08/12/02,1600,53262,7967
08/12/02,1700,53582,7900
08/12/02,1800,53350,7748
08/12/02,1900,52324,7545
08/12/02,2000,50569,7260
08/12/02,2100,50060,7184
08/12/02,2200,48040,7023
08/12/02,2300,44231,6480
08/12/02,2400,40294,5937
08/11/02,100,29178,4813
08/11/02,200,27144,4560
08/11/02,300,25715,4337
08/11/02,400,24790,4186
08/11/02,500,24308,4176
08/11/02,600,24232,4154
08/11/02,700,23954,4168
08/11/02,800,25248,4321
08/11/02,900,27916,4702
08/11/02,1000,30938,5220
08/11/02,1100,33800,5599
08/11/02,1200,36385,6034
08/11/02,1300,38686,6384
08/11/02,1400,40264,6641
08/11/02,1500,41749,6755
08/11/02,1600,42915,6909
08/11/02,1700,43847,7045
08/11/02,1800,44278,7087
08/11/02,1900,43629,7000
08/11/02,2000,42205,6833
08/11/02,2100,41228,6836
08/11/02,2200,41213,6693
08/11/02,2300,38421,6240
08/11/02,2400,35287,5744
08/10/02,100,28637,4762
08/10/02,200,25973,4512
08/10/02,300,24668,4359
08/10/02,400,23953,4259
08/10/02,500,23614,4196
08/10/02,600,23768,4269
08/10/02,700,23979,4300
08/10/02,800,25577,4502
08/10/02,900,28593,4803
08/10/02,1000,31495,5218
08/10/02,1100,33901,5579
08/10/02,1200,35641,5868
08/10/02,1300,36784,6022
08/10/02,1400,37737,6229
08/10/02,1500,38621,6341
08/10/02,1600,39522,6510
08/10/02,1700,40195,6685
08/10/02,1800,40456,6678
08/10/02,1900,39718,6606
08/10/02,2000,38161,6414
08/10/02,2100,37786,6255
08/10/02,2200,36879,6170
08/10/02,2300,34490,5758
08/10/02,2400,31804,5260
08/09/02,100,27137,4720
08/09/02,200,25608,4512
08/09/02,300,24766,4347
08/09/02,400,24125,4335
08/09/02,500,24209,4327
08/09/02,600,25456,4532
08/09/02,700,27381,4832
08/09/02,800,30168,5105
08/09/02,900,32061,5376
08/09/02,1000,34787,5658
08/09/02,1100,36585,5856
08/09/02,1200,37712,6016
08/09/02,1300,38466,6174
08/09/02,1400,39277,6321
08/09/02,1500,39959,6404
08/09/02,1600,40419,6485
08/09/02,1700,40819,6604
08/09/02,1800,40558,6607
08/09/02,1900,39331,6524
08/09/02,2000,37503,6277
08/09/02,2100,37208,6144
08/09/02,2200,36300,6066
08/09/02,2300,33699,5640
08/09/02,2400,30964,5155
08/08/02,100,26485,4653
08/08/02,200,24933,4431
08/08/02,300,24054,4360
08/08/02,400,23565,4246
08/08/02,500,23755,4313
08/08/02,600,24999,4523
08/08/02,700,27024,4799
08/08/02,800,29852,5047
08/08/02,900,32227,5291
08/08/02,1000,34133,5553
08/08/02,1100,35771,5780
08/08/02,1200,36736,5851
08/08/02,1300,37255,5986
08/08/02,1400,37827,6055
08/08/02,1500,38205,6135
08/08/02,1600,38574,6158
08/08/02,1700,38741,6251
08/08/02,1800,38519,6260
08/08/02,1900,37471,6207
08/08/02,2000,36055,6020
08/08/02,2100,35960,5952
08/08/02,2200,35411,5967
08/08/02,2300,32639,5571
08/08/02,2400,29629,5088
08/07/02,100,26866,4694
08/07/02,200,25326,4502
08/07/02,300,24407,4392
08/07/02,400,23857,4295
08/07/02,500,23938,4314
08/07/02,600,25183,4527
08/07/02,700,27055,4844
08/07/02,800,29775,5109
08/07/02,900,32017,5304
08/07/02,1000,33639,5610
08/07/02,1100,35058,5785
08/07/02,1200,35797,5867
08/07/02,1300,36230,5912
08/07/02,1400,36805,5954
08/07/02,1500,37057,5992
08/07/02,1600,37301,6009
08/07/02,1700,37514,6047
08/07/02,1800,37326,6077
08/07/02,1900,36392,6031
08/07/02,2000,35019,5841
08/07/02,2100,35057,5816
08/07/02,2200,34495,5812
08/07/02,2300,31903,5454
08/07/02,2400,28933,4981
08/06/02,100,35687,5462
08/06/02,200,33878,5176
08/06/02,300,32348,5000
08/06/02,400,31478,4867
08/06/02,500,31181,4819
08/06/02,600,32021,5010
08/06/02,700,33330,5276
08/06/02,800,35457,5524
08/06/02,900,37306,5792
08/06/02,1000,38332,5972
08/06/02,1100,38974,6166
08/06/02,1200,39286,6236
08/06/02,1300,39408,6288
08/06/02,1400,39695,6369
08/06/02,1500,39828,6375
08/06/02,1600,39971,6407
08/06/02,1700,40308,6446
08/06/02,1800,40047,6420
08/06/02,1900,38740,6282
08/06/02,2000,36718,6063
08/06/02,2100,35898,5996
08/06/02,2200,35218,6003
08/06/02,2300,32338,5577
08/06/02,2400,29281,5056
08/05/02,100,37078,5723
08/05/02,200,35008,5530
08/05/02,300,33704,5360
08/05/02,400,32795,5176
08/05/02,500,32608,5126
08/05/02,600,33716,5365
08/05/02,700,35730,5685
08/05/02,800,38841,6014
08/05/02,900,41903,6394
08/05/02,1000,44453,6804
08/05/02,1100,46825,7220
08/05/02,1200,48920,7537
08/05/02,1300,50389,7730
08/05/02,1400,51295,7966
08/05/02,1500,51623,8000
08/05/02,1600,51517,7802
08/05/02,1700,51551,7598
08/05/02,1800,50907,7467
08/05/02,1900,49559,7264
08/05/02,2000,48114,7073
08/05/02,2100,47711,7007
08/05/02,2200,45955,6836
08/05/02,2300,42514,6388
08/05/02,2400,38862,5870
08/04/02,100,34172,5243
08/04/02,200,32102,4913
08/04/02,300,30731,4715
08/04/02,400,29601,4576
08/04/02,500,29006,4485
08/04/02,600,28680,4464
08/04/02,700,28522,4464
08/04/02,800,29920,4656
08/04/02,900,33251,5099
08/04/02,1000,37038,5604
08/04/02,1100,40482,6073
08/04/02,1200,43242,6470
08/04/02,1300,45324,6800
08/04/02,1400,46726,7026
08/04/02,1500,47676,7180
08/04/02,1600,48328,7295
08/04/02,1700,48902,7395
08/04/02,1800,48908,7436
08/04/02,1900,48231,7351
08/04/02,2000,47133,7204
08/04/02,2100,47036,7154
08/04/02,2200,46403,7085
08/04/02,2300,43502,6635
08/04/02,2400,40099,6127
08/03/02,100,35934,5788
08/03/02,200,33583,5452
08/03/02,300,31897,5290
08/03/02,400,30612,5088
08/03/02,500,29864,4990
08/03/02,600,29806,4993
08/03/02,700,29869,5026
08/03/02,800,31168,5233
08/03/02,900,33911,5707
08/03/02,1000,37823,6258
08/03/02,1100,41428,6735
08/03/02,1200,43983,7068
08/03/02,1300,45765,7286
08/03/02,1400,46891,7474
08/03/02,1500,47523,7511
08/03/02,1600,47348,7524
08/03/02,1700,46600,7467
08/03/02,1800,45751,7316
08/03/02,1900,44364,7085
08/03/02,2000,42988,6849
08/03/02,2100,42598,6716
08/03/02,2200,42018,6625
08/03/02,2300,39649,6184
08/03/02,2400,36768,5676
08/02/02,100,37635,5878
08/02/02,200,35215,5544
08/02/02,300,33623,5299
08/02/02,400,32538,5129
08/02/02,500,32290,5128
08/02/02,600,33153,5292
08/02/02,700,35133,5566
08/02/02,800,38328,5898
08/02/02,900,41950,6353
08/02/02,1000,45425,6836
08/02/02,1100,48883,7260
08/02/02,1200,51522,7561
08/02/02,1300,53211,7782
08/02/02,1400,54481,8020
08/02/02,1500,55132,8038
08/02/02,1600,55538,8164
08/02/02,1700,55532,8221
08/02/02,1800,54853,8149
08/02/02,1900,53124,7970
08/02/02,2000,50838,7631
08/02/02,2100,49017,7482
08/02/02,2200,46228,7396
08/02/02,2300,42581,6917
08/02/02,2400,38942,6343
08/01/02,100,36487,5785
08/01/02,200,34103,5503
08/01/02,300,32592,5305
08/01/02,400,31567,5165
08/01/02,500,31304,5112
08/01/02,600,32376,5245
08/01/02,700,34466,5548
08/01/02,800,38058,5906
08/01/02,900,41609,6303
08/01/02,1000,44935,6720
08/01/02,1100,48036,7167
08/01/02,1200,50165,7513
08/01/02,1300,51800,7784
08/01/02,1400,53331,7979
08/01/02,1500,54510,8107
08/01/02,1600,54973,8160
08/01/02,1700,55160,8226
08/01/02,1800,54600,8221
08/01/02,1900,53009,8087
08/01/02,2000,51081,7850
08/01/02,2100,50376,7706
08/01/02,2200,49026,7612
08/01/02,2300,45217,6978
08/01/02,2400,41012,6361
07/31/02,100,36374,5645
07/31/02,200,34061,5399
07/31/02,300,32485,5246
07/31/02,400,31409,5129
07/31/02,500,31024,5057
07/31/02,600,31898,5189
07/31/02,700,33906,5531
07/31/02,800,37356,5928
07/31/02,900,40842,6276
07/31/02,1000,43842,6702
07/31/02,1100,46644,7098
07/31/02,1200,48669,7429
07/31/02,1300,50075,7613
07/31/02,1400,51515,7828
07/31/02,1500,52401,7905
07/31/02,1600,53168,7988
07/31/02,1700,53793,8086
07/31/02,1800,53685,8113
07/31/02,1900,52575,8009
07/31/02,2000,50638,7758
07/31/02,2100,49521,7595
07/31/02,2200,48129,7505
07/31/02,2300,44362,6958
07/31/02,2400,39994,6284
07/30/02,100,40249,6048
07/30/02,200,38017,5731
07/30/02,300,36386,5528
07/30/02,400,35253,5489
07/30/02,500,34873,5396
07/30/02,600,35759,5597
07/30/02,700,37620,5859
07/30/02,800,41166,6225
07/30/02,900,44517,6595
07/30/02,1000,47318,6853
07/30/02,1100,49626,7162
07/30/02,1200,50975,7430
07/30/02,1300,51699,7598
07/30/02,1400,52485,7712
07/30/02,1500,53134,7803
07/30/02,1600,53619,7843
07/30/02,1700,53924,7921
07/30/02,1800,53607,7884
07/30/02,1900,52401,7714
07/30/02,2000,50379,7480
07/30/02,2100,49137,7340
07/30/02,2200,48070,7252
07/30/02,2300,44347,6780
07/30/02,2400,39980,6145
07/29/02,100,36433,5842
07/29/02,200,34691,5574
07/29/02,300,33540,5430
07/29/02,400,32784,5336
07/29/02,500,32644,5346
07/29/02,600,33749,5465
07/29/02,700,36033,5761
07/29/02,800,39532,6224
07/29/02,900,43226,6695
07/29/02,1000,46573,7208
07/29/02,1100,49586,7652
07/29/02,1200,51812,7869
07/29/02,1300,53368,8077
07/29/02,1400,54560,8252
07/29/02,1500,55286,8256
07/29/02,1600,55629,8227
07/29/02,1700,55690,8258
07/29/02,1800,55458,8270
07/29/02,1900,54648,8126
07/29/02,2000,53338,7905
07/29/02,2100,52928,7775
07/29/02,2200,51970,7754
07/29/02,2300,48216,7229
07/29/02,2400,43890,6568
07/28/02,100,29605,5117
07/28/02,200,27994,4875
07/28/02,300,26806,4705
07/28/02,400,26094,4564
07/28/02,500,25725,4521
07/28/02,600,25819,4506
07/28/02,700,25903,4524
07/28/02,800,27108,4769
07/28/02,900,29566,5297
07/28/02,1000,32279,5806
07/28/02,1100,34943,6229
07/28/02,1200,37550,6601
07/28/02,1300,39541,6846
07/28/02,1400,41266,7018
07/28/02,1500,42525,7114
07/28/02,1600,43620,7263
07/28/02,1700,44586,7397
07/28/02,1800,45112,7428
07/28/02,1900,45032,7328
07/28/02,2000,44412,7156
07/28/02,2100,44784,7147
07/28/02,2200,44743,7113
07/28/02,2300,42377,6700
07/28/02,2400,39300,6216
07/27/02,100,26316,5035
07/27/02,200,24900,4793
07/27/02,300,24052,4667
07/27/02,400,23529,4565
07/27/02,500,23413,4522
07/27/02,600,23889,4596
07/27/02,700,24592,4718
07/27/02,800,26034,4870
07/27/02,900,28291,5262
07/27/02,1000,30396,5679
07/27/02,1100,31948,6025
07/27/02,1200,32914,6201
07/27/02,1300,33460,6309
07/27/02,1400,33876,6438
07/27/02,1500,34250,6403
07/27/02,1600,34687,6334
07/27/02,1700,34887,6376
07/27/02,1800,34971,6438
07/27/02,1900,34867,6313
07/27/02,2000,34611,6152
07/27/02,2100,35173,6153
07/27/02,2200,35450,6196
07/27/02,2300,33883,5871
07/27/02,2400,31717,5441
07/26/02,100,28071,5135
07/26/02,200,26638,4930
07/26/02,300,25681,4771
07/26/02,400,24958,4698
07/26/02,500,25134,4685
07/26/02,600,26454,4931
07/26/02,700,28622,5273
07/26/02,800,31218,5494
07/26/02,900,33034,5740
07/26/02,1000,34212,6004
07/26/02,1100,35042,6292
07/26/02,1200,35415,6463
07/26/02,1300,35267,6513
07/26/02,1400,35243,6645
07/26/02,1500,35095,6615
07/26/02,1600,34860,6527
07/26/02,1700,34750,6454
07/26/02,1800,34368,6377
07/26/02,1900,33561,6263
07/26/02,2000,32664,6127
07/26/02,2100,32874,6074
07/26/02,2200,32742,6112
07/26/02,2300,30800,5805
07/26/02,2400,28464,5403
07/25/02,100,29626,5209
07/25/02,200,27890,4924
07/25/02,300,26914,4805
07/25/02,400,26262,4692
07/25/02,500,26382,4689
07/25/02,600,27592,4913
07/25/02,700,29767,5212
07/25/02,800,32395,5533
07/25/02,900,34399,5801
07/25/02,1000,35798,6049
07/25/02,1100,37002,6291
07/25/02,1200,37960,6469
07/25/02,1300,38510,6528
07/25/02,1400,39197,6671
07/25/02,1500,39664,6745
07/25/02,1600,39939,6757
07/25/02,1700,40162,6738
07/25/02,1800,39953,6675
07/25/02,1900,38676,6608
07/25/02,2000,36864,6439
07/25/02,2100,36481,6411
07/25/02,2200,36164,6392
07/25/02,2300,33463,6006
07/25/02,2400,30427,5527
07/24/02,100,34076,5337
07/24/02,200,32194,5074
07/24/02,300,30784,4950
07/24/02,400,29998,4839
07/24/02,500,29873,4831
07/24/02,600,31019,5045
07/24/02,700,33017,5297
07/24/02,800,35478,5640
07/24/02,900,37272,5939
07/24/02,1000,38357,6249
07/24/02,1100,39360,6460
07/24/02,1200,40018,6631
07/24/02,1300,40497,6760
07/24/02,1400,41065,6873
07/24/02,1500,41446,6895
07/24/02,1600,41697,6931
07/24/02,1700,41858,6932
07/24/02,1800,41560,6916
07/24/02,1900,40387,6765
07/24/02,2000,39052,6610
07/24/02,2100,38728,6543
07/24/02,2200,38124,6506
07/24/02,2300,35338,6097
07/24/02,2400,32329,5607
07/23/02,100,37468,6063
07/23/02,200,35342,5792
07/23/02,300,34041,5607
07/23/02,400,33124,5453
07/23/02,500,33080,5422
07/23/02,600,34162,5566
07/23/02,700,36220,5809
07/23/02,800,39754,6172
07/23/02,900,43034,6617
07/23/02,1000,46026,7050
07/23/02,1100,48874,7407
07/23/02,1200,51083,7688
07/23/02,1300,52843,7791
07/23/02,1400,54089,7904
07/23/02,1500,54722,7819
07/23/02,1600,54823,7789
07/23/02,1700,54340,7657
07/23/02,1800,52659,7345
07/23/02,1900,49734,7100
07/23/02,2000,47157,6840
07/23/02,2100,45795,6775
07/23/02,2200,44181,6665
07/23/02,2300,40851,6193
07/23/02,2400,37081,5737
07/22/02,100,31732,5492
07/22/02,200,30103,5252
07/22/02,300,28986,5056
07/22/02,400,28268,4972
07/22/02,500,28358,4937
07/22/02,600,29628,5124
07/22/02,700,31918,5392
07/22/02,800,35450,5836
07/22/02,900,38710,6306
07/22/02,1000,41800,6781
07/22/02,1100,44618,7243
07/22/02,1200,47042,7625
07/22/02,1300,48940,7842
07/22/02,1400,50550,8048
07/22/02,1500,51870,8157
07/22/02,1600,52710,8217
07/22/02,1700,53368,8300
07/22/02,1800,53317,8264
07/22/02,1900,52240,8153
07/22/02,2000,50606,7930
07/22/02,2100,49620,7784
07/22/02,2200,48672,7737
07/22/02,2300,44939,7129
07/22/02,2400,40954,6577
07/21/02,100,32126,5050
07/21/02,200,30150,4731
07/21/02,300,28808,4572
07/21/02,400,28011,4434
07/21/02,500,27405,4393
07/21/02,600,27355,4305
07/21/02,700,27176,4272
07/21/02,800,28612,4525
07/21/02,900,31359,4954
07/21/02,1000,34098,5416
07/21/02,1100,36541,5872
07/21/02,1200,38549,6268
07/21/02,1300,39729,6559
07/21/02,1400,40477,6748
07/21/02,1500,41217,6849
07/21/02,1600,41864,6995
07/21/02,1700,42425,7165
07/21/02,1800,42593,7178
07/21/02,1900,41681,7048
07/21/02,2000,40274,6884
07/21/02,2100,39832,6846
07/21/02,2200,39681,6866
07/21/02,2300,37354,6442
07/21/02,2400,34346,5951
07/20/02,100,33485,5113
07/20/02,200,31439,4838
07/20/02,300,30058,4678
07/20/02,400,28961,4590
07/20/02,500,28476,4552
07/20/02,600,28509,4599
07/20/02,700,28669,4660
07/20/02,800,30508,4895
07/20/02,900,33535,5270
07/20/02,1000,36365,5697
07/20/02,1100,38511,6057
07/20/02,1200,40059,6298
07/20/02,1300,41065,6446
07/20/02,1400,41932,6591
07/20/02,1500,42560,6688
07/20/02,1600,43114,6817
07/20/02,1700,43427,6895
07/20/02,1800,43366,6925
07/20/02,1900,42567,6851
07/20/02,2000,41041,6633
07/20/02,2100,40170,6399
07/20/02,2200,39901,6353
07/20/02,2300,37757,6010
07/20/02,2400,34816,5496
07/19/02,100,37194,5526
07/19/02,200,35010,5265
07/19/02,300,33498,5071
07/19/02,400,32553,5050
07/19/02,500,32289,5042
07/19/02,600,33325,5216
07/19/02,700,35411,5527
07/19/02,800,38727,5876
07/19/02,900,41628,6234
