Date,Hour,PJM-E,PJM-W
11/22/03,1900,30483,5551
11/22/03,2000,29936,5528
11/22/03,2100,29240,5421
11/22/03,2200,28369,5278
11/22/03,2300,26872,5022
11/22/03,2400,25097,4719
11/21/03,100,25660,5076
11/21/03,200,24768,4943
11/21/03,300,24407,4897
11/21/03,400,24395,4958
11/21/03,500,24991,5034
11/21/03,600,27262,5256
11/21/03,700,31039,5991
11/21/03,800,32630,6191
11/21/03,900,32494,6125
11/21/03,1000,32298,5980
11/21/03,1100,32219,5874
11/21/03,1200,31942,5742
11/21/03,1300,31565,5646
11/21/03,1400,31330,5571
11/21/03,1500,30917,5564
11/21/03,1600,30617,5415
11/21/03,1700,31187,5497
11/21/03,1800,33561,5817
11/21/03,1900,33234,5899
11/21/03,2000,32238,5794
11/21/03,2100,31318,5724
11/21/03,2200,30007,5518
11/21/03,2300,28150,5304
11/21/03,2400,26003,4952
11/20/03,100,24075,4898
11/20/03,200,23117,4788
11/20/03,300,22720,4730
11/20/03,400,22631,4773
11/20/03,500,23242,4889
11/20/03,600,25381,5243
11/20/03,700,29353,5771
11/20/03,800,31641,6044
11/20/03,900,32050,5988
11/20/03,1000,32114,5895
11/20/03,1100,32366,5842
11/20/03,1200,32210,5805
11/20/03,1300,31742,5748
11/20/03,1400,31589,5672
11/20/03,1500,31322,5609
11/20/03,1600,31350,5528
11/20/03,1700,32298,5664
11/20/03,1800,35229,6106
11/20/03,1900,35321,6275
11/20/03,2000,34722,6314
11/20/03,2100,33899,6216
11/20/03,2200,32524,6014
11/20/03,2300,29977,5714
11/20/03,2400,27507,5335
11/19/03,100,24246,4804
11/19/03,200,23225,4620
11/19/03,300,22695,4592
11/19/03,400,22536,4626
11/19/03,500,23044,4677
11/19/03,600,25041,4939
11/19/03,700,29019,5531
11/19/03,800,31465,5878
11/19/03,900,32149,5828
11/19/03,1000,32594,5822
11/19/03,1100,32888,5863
11/19/03,1200,32853,5921
11/19/03,1300,32665,5859
11/19/03,1400,32626,5752
11/19/03,1500,32431,5740
11/19/03,1600,32636,5756
11/19/03,1700,34018,5868
11/19/03,1800,35373,6159
11/19/03,1900,34959,6220
11/19/03,2000,34124,6163
11/19/03,2100,33020,6036
11/19/03,2200,31058,5799
11/19/03,2300,28490,5415
11/19/03,2400,25911,5100
11/18/03,100,24890,5119
11/18/03,200,24076,4962
11/18/03,300,23641,4945
11/18/03,400,23529,4912
11/18/03,500,24189,5038
11/18/03,600,26353,5366
11/18/03,700,30209,5978
11/18/03,800,32227,6049
11/18/03,900,32735,6126
11/18/03,1000,32847,6062
11/18/03,1100,32890,6040
11/18/03,1200,32742,6074
11/18/03,1300,32456,5973
11/18/03,1400,32411,5881
11/18/03,1500,32244,5828
11/18/03,1600,32438,5813
11/18/03,1700,33783,5971
11/18/03,1800,35587,6314
11/18/03,1900,35243,6331
11/18/03,2000,34460,6250
11/18/03,2100,33497,6089
11/18/03,2200,31627,5852
11/18/03,2300,28974,5466
11/18/03,2400,26279,5078
11/17/03,100,23617,4646
11/17/03,200,22799,4564
11/17/03,300,22463,4509
11/17/03,400,22438,4545
11/17/03,500,23093,4638
11/17/03,600,25333,5017
11/17/03,700,29261,5673
11/17/03,800,31594,5963
11/17/03,900,32240,5962
11/17/03,1000,32391,5922
11/17/03,1100,32415,5934
11/17/03,1200,32031,5795
11/17/03,1300,31769,5759
11/17/03,1400,31628,5711
11/17/03,1500,31374,5600
11/17/03,1600,31346,5593
11/17/03,1700,32525,5689
11/17/03,1800,34886,6209
11/17/03,1900,34978,6308
11/17/03,2000,34285,6316
11/17/03,2100,33388,6216
11/17/03,2200,31699,5987
11/17/03,2300,29182,5687
11/17/03,2400,26644,5305
11/16/03,100,24869,4617
11/16/03,200,23903,4503
11/16/03,300,23326,4438
11/16/03,400,23068,4434
11/16/03,500,23078,4424
11/16/03,600,23558,4500
11/16/03,700,24300,4620
11/16/03,800,25103,4829
11/16/03,900,26704,5096
11/16/03,1000,27739,5256
11/16/03,1100,28007,5258
11/16/03,1200,27958,5245
11/16/03,1300,27719,5228
11/16/03,1400,27431,5198
11/16/03,1500,27337,5158
11/16/03,1600,27518,5197
11/16/03,1700,29108,5400
11/16/03,1800,31559,5712
11/16/03,1900,31726,5748
11/16/03,2000,31322,5677
11/16/03,2100,30575,5582
11/16/03,2200,29250,5350
11/16/03,2300,27309,5097
11/16/03,2400,25190,4841
11/15/03,100,25999,5074
11/15/03,200,24819,4915
11/15/03,300,24284,4843
11/15/03,400,24004,4815
11/15/03,500,24140,4847
11/15/03,600,24824,4954
11/15/03,700,26154,5150
11/15/03,800,27462,5383
11/15/03,900,28869,5596
11/15/03,1000,29621,5731
11/15/03,1100,29642,5715
11/15/03,1200,29258,5641
11/15/03,1300,28564,5535
11/15/03,1400,27940,5404
11/15/03,1500,27383,5293
11/15/03,1600,27289,5267
11/15/03,1700,28437,5390
11/15/03,1800,31204,5760
11/15/03,1900,31477,5812
11/15/03,2000,31095,5740
11/15/03,2100,30583,5619
11/15/03,2200,29784,5454
11/15/03,2300,28188,5178
11/15/03,2400,26460,4889
11/14/03,100,27390,5572
11/14/03,200,26518,5472
11/14/03,300,26189,5405
11/14/03,400,26191,5399
11/14/03,500,26864,5505
11/14/03,600,28945,5832
11/14/03,700,32652,6405
11/14/03,800,34291,6613
11/14/03,900,34481,6559
11/14/03,1000,34384,6466
11/14/03,1100,34306,6397
11/14/03,1200,33893,6275
11/14/03,1300,33377,6141
11/14/03,1400,33014,6002
11/14/03,1500,32598,5906
11/14/03,1600,32443,5853
11/14/03,1700,33491,6024
11/14/03,1800,35943,6411
11/14/03,1900,35718,6445
11/14/03,2000,34726,6363
11/14/03,2100,34104,6232
11/14/03,2200,32237,6040
11/14/03,2300,30104,5746
11/14/03,2400,27871,5377
11/13/03,100,23811,4674
11/13/03,200,22774,4549
11/13/03,300,22293,4556
11/13/03,400,22181,4622
11/13/03,500,22686,4765
11/13/03,600,24958,5183
11/13/03,700,28935,5788
11/13/03,800,31211,6099
11/13/03,900,31760,6115
11/13/03,1000,32060,6175
11/13/03,1100,32248,6193
11/13/03,1200,32321,6237
11/13/03,1300,32152,6252
11/13/03,1400,32109,6203
11/13/03,1500,32086,6172
11/13/03,1600,32425,6177
11/13/03,1700,33910,6363
11/13/03,1800,36585,6821
11/13/03,1900,36762,6918
11/13/03,2000,36339,6924
11/13/03,2100,35518,6797
11/13/03,2200,33945,6591
11/13/03,2300,31372,6190
11/13/03,2400,29055,5807
11/12/03,100,24535,4847
11/12/03,200,23562,4735
11/12/03,300,23117,4687
11/12/03,400,22949,4695
11/12/03,500,23472,4742
11/12/03,600,25518,5055
11/12/03,700,29334,5643
11/12/03,800,31662,5847
11/12/03,900,32376,5853
11/12/03,1000,32447,5847
11/12/03,1100,32690,5874
11/12/03,1200,32534,5840
11/12/03,1300,32271,5757
11/12/03,1400,32234,5751
11/12/03,1500,32080,5739
11/12/03,1600,32052,5752
11/12/03,1700,33225,5892
11/12/03,1800,35276,6202
11/12/03,1900,35025,6234
11/12/03,2000,34373,6138
11/12/03,2100,33244,6023
11/12/03,2200,31308,5741
11/12/03,2300,28593,5337
11/12/03,2400,25874,4975
11/11/03,100,26852,5121
11/11/03,200,25940,4986
11/11/03,300,25603,4997
11/11/03,400,25613,5027
11/11/03,500,26176,5144
11/11/03,600,28170,5409
11/11/03,700,31460,5886
11/11/03,800,33173,6133
11/11/03,900,33277,6226
11/11/03,1000,33306,6261
11/11/03,1100,33336,6220
11/11/03,1200,33086,6179
11/11/03,1300,32909,6121
11/11/03,1400,32741,6007
11/11/03,1500,32457,5970
11/11/03,1600,32583,6005
11/11/03,1700,33706,6121
11/11/03,1800,35749,6341
11/11/03,1900,35569,6355
11/11/03,2000,34742,6312
11/11/03,2100,33586,6137
11/11/03,2200,31640,5851
11/11/03,2300,28956,5470
11/11/03,2400,26345,5058
11/10/03,100,26489,5312
11/10/03,200,26016,5298
11/10/03,300,25901,5330
11/10/03,400,26189,5331
11/10/03,500,27040,5504
11/10/03,600,29419,5868
11/10/03,700,33238,6505
11/10/03,800,35001,6664
11/10/03,900,35278,6620
11/10/03,1000,34676,6551
11/10/03,1100,34382,6357
11/10/03,1200,33707,6233
11/10/03,1300,33026,6041
11/10/03,1400,32519,5901
11/10/03,1500,31985,5783
11/10/03,1600,31944,5710
11/10/03,1700,33071,5821
11/10/03,1800,36180,6336
11/10/03,1900,36614,6502
11/10/03,2000,36017,6446
11/10/03,2100,35169,6348
11/10/03,2200,33567,6139
11/10/03,2300,31068,5795
11/10/03,2400,28588,5410
11/09/03,100,25629,4976
11/09/03,200,24767,4858
11/09/03,300,24365,4817
11/09/03,400,24290,4845
11/09/03,500,24450,4886
11/09/03,600,25154,5008
11/09/03,700,26005,5212
11/09/03,800,26920,5362
11/09/03,900,28069,5542
11/09/03,1000,28643,5586
11/09/03,1100,28588,5467
11/09/03,1200,28310,5315
11/09/03,1300,27976,5259
11/09/03,1400,27462,5149
11/09/03,1500,27143,5025
11/09/03,1600,27188,5003
11/09/03,1700,28569,5282
11/09/03,1800,32129,5861
11/09/03,1900,33036,6062
11/09/03,2000,32937,6076
11/09/03,2100,32574,6073
11/09/03,2200,31459,5872
11/09/03,2300,29701,5695
11/09/03,2400,27945,5447
11/08/03,100,23781,4783
11/08/03,200,22764,4622
11/08/03,300,22216,4607
11/08/03,400,22104,4633
11/08/03,500,22272,4686
11/08/03,600,23033,4824
11/08/03,700,24322,5034
11/08/03,800,25678,5283
11/08/03,900,27490,5494
11/08/03,1000,28502,5588
11/08/03,1100,28832,5569
11/08/03,1200,28633,5502
11/08/03,1300,28139,5378
11/08/03,1400,27594,5268
11/08/03,1500,27175,5155
11/08/03,1600,27261,5162
11/08/03,1700,28340,5351
11/08/03,1800,31367,5748
11/08/03,1900,31914,5850
11/08/03,2000,31532,5837
11/08/03,2100,31011,5782
11/08/03,2200,30192,5636
11/08/03,2300,28819,5414
11/08/03,2400,27126,5192
11/07/03,100,23862,4630
11/07/03,200,22826,4476
11/07/03,300,22218,4458
11/07/03,400,21948,4412
11/07/03,500,22406,4505
11/07/03,600,24302,4854
11/07/03,700,27763,5465
11/07/03,800,29853,5662
11/07/03,900,30688,5701
11/07/03,1000,31110,5712
11/07/03,1100,31351,5741
11/07/03,1200,31183,5689
11/07/03,1300,30888,5570
11/07/03,1400,30739,5539
11/07/03,1500,30386,5468
11/07/03,1600,30010,5417
11/07/03,1700,30597,5576
11/07/03,1800,32879,5914
11/07/03,1900,32780,5972
11/07/03,2000,31830,5902
11/07/03,2100,30913,5814
11/07/03,2200,29593,5617
11/07/03,2300,27670,5351
11/07/03,2400,25411,5040
11/06/03,100,24197,4626
11/06/03,200,23087,4477
11/06/03,300,22453,4451
11/06/03,400,22223,4400
11/06/03,500,22703,4449
11/06/03,600,24663,4795
11/06/03,700,28215,5405
11/06/03,800,30428,5674
11/06/03,900,31432,5704
11/06/03,1000,32118,5750
11/06/03,1100,32524,5811
11/06/03,1200,32594,5776
11/06/03,1300,32555,5783
11/06/03,1400,32579,5732
11/06/03,1500,32254,5701
11/06/03,1600,32296,5631
11/06/03,1700,33236,5797
11/06/03,1800,34678,6082
11/06/03,1900,34436,6079
11/06/03,2000,33705,6089
11/06/03,2100,32502,5914
11/06/03,2200,30742,5656
11/06/03,2300,28287,5216
11/06/03,2400,25689,4875
11/05/03,100,23690,4510
11/05/03,200,22617,4423
11/05/03,300,22144,4311
11/05/03,400,21906,4340
11/05/03,500,22449,4406
11/05/03,600,24313,4731
11/05/03,700,28140,5301
11/05/03,800,30530,5595
11/05/03,900,31505,5671
11/05/03,1000,32017,5775
11/05/03,1100,32675,5832
11/05/03,1200,33022,5836
11/05/03,1300,32789,5936
11/05/03,1400,32947,5861
11/05/03,1500,32800,5719
11/05/03,1600,32772,5569
11/05/03,1700,33860,5675
11/05/03,1800,35537,6028
11/05/03,1900,35244,6146
11/05/03,2000,34389,6064
11/05/03,2100,33280,5916
11/05/03,2200,31481,5636
11/05/03,2300,28831,5254
11/05/03,2400,26177,4876
11/04/03,100,23613,4430
11/04/03,200,22508,4288
11/04/03,300,21912,4297
11/04/03,400,21715,4269
11/04/03,500,22175,4365
11/04/03,600,24146,4692
11/04/03,700,27603,5253
11/04/03,800,29612,5489
11/04/03,900,30687,5579
11/04/03,1000,31350,5632
11/04/03,1100,32001,5635
11/04/03,1200,32443,5712
11/04/03,1300,32560,5759
11/04/03,1400,32664,5808
11/04/03,1500,32518,5768
11/04/03,1600,32377,5683
11/04/03,1700,32891,5705
11/04/03,1800,34702,6013
11/04/03,1900,34745,6101
11/04/03,2000,33990,6097
11/04/03,2100,32785,5884
11/04/03,2200,30923,5626
11/04/03,2300,28140,5203
11/04/03,2400,25614,4825
11/03/03,100,22190,4189
11/03/03,200,21280,4134
11/03/03,300,20881,4074
11/03/03,400,20883,4101
11/03/03,500,21445,4200
11/03/03,600,23444,4533
11/03/03,700,27150,5106
11/03/03,800,29480,5416
11/03/03,900,30643,5519
11/03/03,1000,31557,5616
11/03/03,1100,32501,5696
11/03/03,1200,32932,5709
11/03/03,1300,33333,5712
11/03/03,1400,33797,5740
11/03/03,1500,33715,5725
11/03/03,1600,33371,5698
11/03/03,1700,33488,5719
11/03/03,1800,35411,6007
11/03/03,1900,35572,6174
11/03/03,2000,34599,6072
11/03/03,2100,33273,5876
11/03/03,2200,31178,5615
11/03/03,2300,28288,5176
11/03/03,2400,25578,4690
11/02/03,100,22255,4113
11/02/03,200,21120,3987
11/02/03,300,20441,3891
11/02/03,400,20082,3858
11/02/03,500,20004,3858
11/02/03,600,20336,3882
11/02/03,700,20852,4042
11/02/03,800,21911,4242
11/02/03,900,23927,4561
11/02/03,1000,25384,4789
11/02/03,1100,26237,4820
11/02/03,1200,26713,4870
11/02/03,1300,27025,4941
11/02/03,1400,27055,4946
11/02/03,1500,26954,4878
11/02/03,1600,27089,4924
11/02/03,1700,27901,4986
11/02/03,1800,30435,5324
11/02/03,1900,30891,5485
11/02/03,2000,30223,5412
11/02/03,2100,29347,5279
11/02/03,2200,27997,5040
11/02/03,2300,25955,4715
11/02/03,2400,23770,4392
11/01/03,100,22869,4318
11/01/03,200,21894,4183
11/01/03,300,21333,4117
11/01/03,400,21146,4086
11/01/03,500,21241,4122
11/01/03,600,21943,4237
11/01/03,700,22934,4464
11/01/03,800,24387,4679
11/01/03,900,26189,4960
11/01/03,1000,27412,5119
11/01/03,1100,28066,5206
11/01/03,1200,28157,5166
11/01/03,1300,28027,5113
11/01/03,1400,27772,5089
11/01/03,1500,27539,5022
11/01/03,1600,27253,4986
11/01/03,1700,27829,5069
11/01/03,1800,30240,5347
11/01/03,1900,30386,5374
11/01/03,2000,29667,5290
11/01/03,2100,28833,5165
11/01/03,2200,27604,4950
11/01/03,2300,25892,4645
11/01/03,2400,23993,4338
10/31/03,100,23415,4685
10/31/03,200,23154,4614
10/31/03,300,22876,4539
10/31/03,400,22774,4569
10/31/03,500,23458,4651
10/31/03,600,25554,5012
10/31/03,700,29094,5553
10/31/03,800,30913,5724
10/31/03,900,31211,5737
10/31/03,1000,31289,5693
10/31/03,1100,31544,5667
10/31/03,1200,31570,5653
10/31/03,1300,31359,5588
10/31/03,1400,31280,5521
10/31/03,1500,30859,5443
10/31/03,1600,30737,5414
10/31/03,1700,31008,5449
10/31/03,1800,32631,5622
10/31/03,1900,31978,5638
10/31/03,2000,30876,5516
10/31/03,2100,30067,5422
10/31/03,2200,28743,5152
10/31/03,2300,26813,4930
10/31/03,2400,24578,4596
10/30/03,100,24674,4991
10/30/03,200,23836,4924
10/30/03,300,23561,4947
10/30/03,400,23612,4983
10/30/03,500,24381,5123
10/30/03,600,26618,5442
10/30/03,700,30269,6001
10/30/03,800,31969,6217
10/30/03,900,31910,6053
10/30/03,1000,31950,5942
10/30/03,1100,31946,5840
10/30/03,1200,31721,5792
10/30/03,1300,31396,5646
10/30/03,1400,31321,5634
10/30/03,1500,31054,5588
10/30/03,1600,30729,5502
10/30/03,1700,31151,5516
10/30/03,1800,33480,5790
10/30/03,1900,33939,5965
10/30/03,2000,33401,5966
10/30/03,2100,32493,5842
10/30/03,2200,31071,5631
10/30/03,2300,28523,5306
10/30/03,2400,25901,4927
10/29/03,100,24005,4825
10/29/03,200,23092,4728
10/29/03,300,22591,4663
10/29/03,400,22537,4695
10/29/03,500,23106,4798
10/29/03,600,25161,5076
10/29/03,700,29232,5690
10/29/03,800,31467,5946
10/29/03,900,31967,6003
10/29/03,1000,32208,5930
10/29/03,1100,32481,5956
10/29/03,1200,32264,5935
10/29/03,1300,32017,5913
10/29/03,1400,31930,5832
10/29/03,1500,31694,5766
10/29/03,1600,31627,5735
10/29/03,1700,32369,5838
10/29/03,1800,34451,6147
10/29/03,1900,34850,6288
10/29/03,2000,34148,6211
10/29/03,2100,33243,6183
10/29/03,2200,31581,5964
10/29/03,2300,29058,5604
10/29/03,2400,26426,5173
10/28/03,100,23678,5035
10/28/03,200,22974,4930
10/28/03,300,22600,4936
10/28/03,400,22630,4985
10/28/03,500,23328,5094
10/28/03,600,25641,5454
10/28/03,700,29464,6075
10/28/03,800,31351,6186
10/28/03,900,31559,6083
10/28/03,1000,31595,6007
10/28/03,1100,31640,5960
10/28/03,1200,31435,5841
10/28/03,1300,31201,5741
10/28/03,1400,31263,5687
10/28/03,1500,31002,5607
10/28/03,1600,31064,5596
10/28/03,1700,32191,5748
10/28/03,1800,34326,6082
10/28/03,1900,34325,6247
10/28/03,2000,33677,6185
10/28/03,2100,32674,6043
10/28/03,2200,30882,5764
10/28/03,2300,28231,5437
10/28/03,2400,25752,5046
10/27/03,100,22199,4430
10/27/03,200,21473,4399
10/27/03,300,21141,4339
10/27/03,400,21092,4322
10/27/03,500,21711,4447
10/27/03,600,23872,4772
10/27/03,700,27737,5459
10/27/03,800,30280,5716
10/27/03,900,31254,5799
10/27/03,1000,32074,5920
10/27/03,1100,32677,5974
10/27/03,1200,32796,5949
10/27/03,1300,32757,5924
10/27/03,1400,32624,5936
10/27/03,1500,32437,5866
10/27/03,1600,32502,5829
10/27/03,1700,33174,5828
10/27/03,1800,34667,6118
10/27/03,1900,34471,6335
10/27/03,2000,33600,6260
10/27/03,2100,32385,6180
10/27/03,2200,30491,5963
10/27/03,2300,27888,5586
10/27/03,2400,25322,5183
10/26/2003,100,23003,4321
10/26/2003,200,21792,4205,EDT
10/26/2003,200,20935,4027,EST
10/26/2003,300,20641,4027
10/26/2003,400,20449,4037
10/26/2003,500,20455,4052
10/26/2003,600,21005,4141
10/26/2003,700,21898,4328
10/26/2003,800,23452,4610
10/26/2003,900,25264,4894
10/26/2003,1000,26413,5029
10/26/2003,1100,26820,4972
10/26/2003,1200,26869,4955
10/26/2003,1300,26844,4945
10/26/2003,1400,26606,4927
10/26/2003,1500,26441,4922
10/26/2003,1600,26738,4945
10/26/2003,1700,27768,5128
10/26/2003,1800,30081,5453
10/26/2003,1900,30427,5518
10/26/2003,2000,29951,5464
10/26/2003,2100,29059,5327
10/26/2003,2200,27575,5081
10/26/2003,2300,25525,4799
10/26/2003,2400,23589,4546
10/25/03,100,25357,4766
10/25/03,200,24456,4824
10/25/03,300,23923,4711
10/25/03,400,23742,4716
10/25/03,500,23932,4796
10/25/03,600,24726,4887
10/25/03,700,26075,5141
10/25/03,800,27543,5381
10/25/03,900,28976,5530
10/25/03,1000,29556,5615
10/25/03,1100,29271,5541
10/25/03,1200,28660,5351
10/25/03,1300,27986,5182
10/25/03,1400,27202,5067
10/25/03,1500,26541,4928
10/25/03,1600,26315,4889
10/25/03,1700,26398,4903
10/25/03,1800,27079,4986
10/25/03,1900,28989,5242
10/25/03,2000,29269,5372
10/25/03,2100,28685,5290
10/25/03,2200,27738,5146
10/25/03,2300,26318,4890
10/25/03,2400,24636,4600
10/24/03,100,26132,5134
10/24/03,200,25261,5023
10/24/03,300,24871,5050
10/24/03,400,24891,5065
10/24/03,500,25532,5144
10/24/03,600,27673,5475
10/24/03,700,31637,6168
10/24/03,800,34021,6424
10/24/03,900,33903,6404
10/24/03,1000,33452,6259
10/24/03,1100,33033,6112
10/24/03,1200,32470,5983
10/24/03,1300,31950,5836
10/24/03,1400,31528,5721
10/24/03,1500,31032,5576
10/24/03,1600,30630,5513
10/24/03,1700,30416,5419
10/24/03,1800,30556,5426
10/24/03,1900,32098,5680
10/24/03,2000,32621,5899
10/24/03,2100,32010,5833
10/24/03,2200,30993,5696
10/24/03,2300,29231,5477
10/24/03,2400,27119,5169
10/23/03,100,24789,5028
10/23/03,200,23743,4864
10/23/03,300,23345,4864
10/23/03,400,23220,4893
10/23/03,500,23786,4969
10/23/03,600,25939,5267
10/23/03,700,30143,5903
10/23/03,800,32588,6156
10/23/03,900,32831,6142
10/23/03,1000,32787,6154
10/23/03,1100,32855,6152
10/23/03,1200,32745,6135
10/23/03,1300,32538,6080
10/23/03,1400,32371,6045
10/23/03,1500,32104,5927
10/23/03,1600,31899,5851
10/23/03,1700,32147,5884
10/23/03,1800,32652,5938
10/23/03,1900,34355,6199
10/23/03,2000,35143,6430
10/23/03,2100,34320,6322
10/23/03,2200,32986,6101
10/23/03,2300,30464,5838
10/23/03,2400,27924,5452
10/22/03,100,23238,4664
10/22/03,200,22149,4497
10/22/03,300,21576,4442
10/22/03,400,21450,4411
10/22/03,500,21876,4518
10/22/03,600,23841,4867
10/22/03,700,27855,5507
10/22/03,800,30432,5784
10/22/03,900,30788,5815
10/22/03,1000,31165,5871
10/22/03,1100,31337,5801
10/22/03,1200,31366,5857
10/22/03,1300,31159,5815
10/22/03,1400,31078,5826
10/22/03,1500,30861,5687
10/22/03,1600,30721,5668
10/22/03,1700,30991,5719
10/22/03,1800,31626,5791
10/22/03,1900,33120,6074
10/22/03,2000,33722,6270
10/22/03,2100,32994,6176
10/22/03,2200,31555,5966
10/22/03,2300,29100,5637
10/22/03,2400,26522,5318
10/21/03,100,23356,4584
10/21/03,200,22400,4408
10/21/03,300,21949,4514
10/21/03,400,21800,4348
10/21/03,500,22227,4493
10/21/03,600,24252,4756
10/21/03,700,28220,5353
10/21/03,800,30545,5699
10/21/03,900,30851,5623
10/21/03,1000,31195,5661
10/21/03,1100,31599,5683
10/21/03,1200,31571,5693
10/21/03,1300,31595,5617
10/21/03,1400,31609,5657
10/21/03,1500,31508,5585
10/21/03,1600,31252,5555
10/21/03,1700,31439,5511
10/21/03,1800,31921,5567
10/21/03,1900,33235,5815
10/21/03,2000,33410,5977
10/21/03,2100,32412,5858
10/21/03,2200,30637,5587
10/21/03,2300,27846,5212
10/21/03,2400,25187,4835
10/20/03,100,22631,4536
10/20/03,200,21941,4544
10/20/03,300,21729,4510
10/20/03,400,21827,4523
10/20/03,500,22503,4636
10/20/03,600,24719,5045
10/20/03,700,28971,5738
10/20/03,800,31559,6045
10/20/03,900,31826,6038
10/20/03,1000,31719,6017
10/20/03,1100,31639,5941
10/20/03,1200,31512,5768
10/20/03,1300,31186,5713
10/20/03,1400,31018,5657
10/20/03,1500,30739,5578
10/20/03,1600,30461,5552
10/20/03,1700,30446,5525
10/20/03,1800,30689,5549
10/20/03,1900,32335,5706
10/20/03,2000,33120,6017
10/20/03,2100,32300,5899
10/20/03,2200,30613,5670
10/20/03,2300,27933,5283
10/20/03,2400,25339,4866
10/19/03,100,22989,4398
10/19/03,200,21820,4287
10/19/03,300,21100,4214
10/19/03,400,20801,4203
10/19/03,500,20758,4220
10/19/03,600,21107,4271
10/19/03,700,21991,4446
10/19/03,800,23072,4669
10/19/03,900,24564,4917
10/19/03,1000,25866,5024
10/19/03,1100,26500,5018
10/19/03,1200,26611,4987
10/19/03,1300,26458,4959
10/19/03,1400,26164,4882
10/19/03,1500,25818,4775
10/19/03,1600,25563,4775
10/19/03,1700,25799,4853
10/19/03,1800,26459,4939
10/19/03,1900,28362,5193
10/19/03,2000,29710,5469
10/19/03,2100,29310,5432
10/19/03,2200,28044,5254
10/19/03,2300,26172,4946
10/19/03,2400,23157,4686
10/18/03,100,23405,4674
10/18/03,200,22356,4541
10/18/03,300,21775,4426
10/18/03,400,21451,4432
10/18/03,500,21587,4431
10/18/03,600,22182,4567
10/18/03,700,23678,4831
10/18/03,800,25209,5096
10/18/03,900,26884,5306
10/18/03,1000,27899,5432
10/18/03,1100,28155,5391
10/18/03,1200,27843,5257
10/18/03,1300,27341,5117
10/18/03,1400,26703,5037
10/18/03,1500,26142,4936
10/18/03,1600,25868,4913
10/18/03,1700,25867,4919
10/18/03,1800,26286,4970
10/18/03,1900,27917,5164
10/18/03,2000,28978,5375
10/18/03,2100,28557,5336
10/18/03,2200,27670,5192
10/18/03,2300,26286,4967
10/18/03,2400,24561,4663
10/17/03,100,23734,4695
10/17/03,200,22461,4570
10/17/03,300,21916,4484
10/17/03,400,21713,4493
10/17/03,500,22136,4564
10/17/03,600,24061,4835
10/17/03,700,27776,5379
10/17/03,800,30003,5696
10/17/03,900,30818,5763
10/17/03,1000,31198,5840
10/17/03,1100,31561,5868
10/17/03,1200,31471,5854
10/17/03,1300,31210,5765
10/17/03,1400,30981,5773
10/17/03,1500,30633,5687
10/17/03,1600,30288,5664
10/17/03,1700,30397,5705
10/17/03,1800,30726,5713
10/17/03,1900,31737,5835
10/17/03,2000,31661,5887
10/17/03,2100,30720,5787
10/17/03,2200,29458,5595
10/17/03,2300,27532,5301
10/17/03,2400,25349,4956
